surah_number,ayah_number,page_number,x,y,width,height,polygon
79,25,584,14.332247557003258,28.14070351758794,47.55700325732899,4.431247144814984,"[{""x"": 14.332247557003258, ""y"": 28.14070351758794, ""width"": 47.55700325732899, ""height"": 4.431247144814984}]"
79,26,584,47.71986970684039,32.983097304705346,42.26384364820847,4.659661946094107,"[{""x"": 47.71986970684039, ""y"": 32.983097304705346, ""width"": 42.26384364820847, ""height"": 4.659661946094107}]"
79,27,584,9.77198697068404,32.8917313841937,34.527687296416936,5.070808588396528,"[{""x"": 9.77198697068404, ""y"": 32.8917313841937, ""width"": 34.527687296416936, ""height"": 5.070808588396528}, {""x"": 80.78175895765473, ""y"": 38.46505253540429, ""width"": 9.120521172638437, ""height"": 3.7003197807217907}]"
79,28,584,43.56677524429968,38.145271813613526,33.30618892508143,4.339881224303334,"[{""x"": 43.56677524429968, ""y"": 38.145271813613526, ""width"": 33.30618892508143, ""height"": 4.339881224303334}]"
79,29,584,9.77198697068404,37.9168570123344,30.29315960912052,4.933759707629054,"[{""x"": 9.77198697068404, ""y"": 37.9168570123344, ""width"": 30.293159609120522, ""height"": 4.933759707629054}, {""x"": 80.37459283387622, ""y"": 42.57651895842851, ""width"": 9.446254071661238, ""height"": 4.29419826404751}]"
79,30,584,37.54071661237785,42.89629968021928,39.08794788273616,4.202832343535861,"[{""x"": 37.54071661237785, ""y"": 42.89629968021928, ""width"": 39.08794788273616, ""height"": 4.202832343535861}]"
79,31,584,10.342019543973942,42.759250799451806,23.778501628664493,4.431247144814984,"[{""x"": 10.342019543973942, ""y"": 42.759250799451806, ""width"": 23.778501628664493, ""height"": 4.431247144814984}, {""x"": 76.46579804560261, ""y"": 47.9671082686158, ""width"": 13.273615635179153, ""height"": 3.9287345820009136}]"
79,32,584,50.732899022801305,47.46459570580173,22.068403908794785,4.476930105070808,"[{""x"": 50.732899022801305, ""y"": 47.464595705801734, ""width"": 22.068403908794785, ""height"": 4.476930105070808}]"
79,33,584,13.925081433224756,47.28186386477844,33.63192182410423,5.025125628140704,"[{""x"": 13.925081433224756, ""y"": 47.28186386477844, ""width"": 33.63192182410423, ""height"": 5.025125628140704}]"
79,34,584,53.25732899022802,52.35267245317496,36.48208469055375,4.6139789858382825,"[{""x"": 53.25732899022802, ""y"": 52.35267245317496, ""width"": 36.48208469055375, ""height"": 4.6139789858382825}]"
79,35,584,14.087947882736158,52.35267245317496,35.91205211726384,4.751027866605756,"[{""x"": 14.087947882736158, ""y"": 52.35267245317496, ""width"": 35.91205211726384, ""height"": 4.751027866605756}]"
79,36,584,53.25732899022802,57.0580173595249,36.644951140065146,4.88807674737323,"[{""x"": 53.25732899022802, ""y"": 57.0580173595249, ""width"": 36.644951140065146, ""height"": 4.88807674737323}]"
79,37,584,10.17915309446254,57.19506624029237,39.08794788273616,4.6139789858382825,"[{""x"": 10.17915309446254, ""y"": 57.19506624029237, ""width"": 39.08794788273616, ""height"": 4.6139789858382825}, {""x"": 80.04885993485343, ""y"": 62.22019186843307, ""width"": 9.853420195439739, ""height"": 4.0201005025125625}]"
79,38,584,41.44951140065147,61.85472818638648,34.93485342019544,4.842393787117405,"[{""x"": 41.44951140065147, ""y"": 61.854728186386474, ""width"": 34.93485342019544, ""height"": 4.842393787117405}]"
