surah_number,ayah_number,page_number,x,y,width,height,polygon
15,77,266,8.845829823083404,28.186386477843765,16.427969671440607,4.38556418455916,"[{""x"": 8.845829823083404, ""y"": 28.186386477843765, ""width"": 16.427969671440607, ""height"": 4.3855641845591595}, {""x"": 68.15501263689974, ""y"": 32.983097304705346, ""width"": 22.91491154170177, ""height"": 4.568296025582458}]"
15,78,266,14.153327716933443,32.663316582914575,49.3681550126369,5.025125628140704,"[{""x"": 14.153327716933445, ""y"": 32.663316582914575, ""width"": 49.3681550126369, ""height"": 5.025125628140704}]"
15,79,266,42.45998315080033,37.87117405207858,48.60994102780118,4.751027866605756,"[{""x"": 42.45998315080033, ""y"": 37.87117405207858, ""width"": 48.60994102780118, ""height"": 4.751027866605756}]"
15,80,266,8.677337826453243,37.50571037003198,29.40185341196293,4.933759707629054,"[{""x"": 8.677337826453243, ""y"": 37.50571037003198, ""width"": 29.401853411962932, ""height"": 4.933759707629054}, {""x"": 68.82898062342039, ""y"": 42.62220191868433, ""width"": 22.577927548441448, ""height"": 4.933759707629054}]"
15,81,266,13.984835720303284,42.759250799451806,50.71609098567818,4.751027866605756,"[{""x"": 13.984835720303284, ""y"": 42.759250799451806, ""width"": 50.71609098567818, ""height"": 4.751027866605756}]"
15,82,266,31.17101937657961,47.55596162631338,59.98315080033698,4.933759707629054,"[{""x"": 31.17101937657961, ""y"": 47.55596162631338, ""width"": 59.98315080033698, ""height"": 4.933759707629054}]"
15,83,266,8.593091828138164,47.60164458656921,17.523167649536646,4.568296025582458,"[{""x"": 8.593091828138164, ""y"": 47.60164458656921, ""width"": 17.523167649536646, ""height"": 4.568296025582458}, {""x"": 62.08930075821398, ""y"": 52.48972133394244, ""width"": 29.23336141533277, ""height"": 4.842393787117405}]"
15,84,266,13.900589721988204,52.48972133394244,43.976411120471774,4.842393787117405,"[{""x"": 13.900589721988204, ""y"": 52.48972133394244, ""width"": 43.976411120471774, ""height"": 4.842393787117405}]"
15,85,266,8.171861836562764,57.286432160804026,83.23504633529907,4.97944266788488,"[{""x"": 8.171861836562764, ""y"": 57.286432160804026, ""width"": 83.23504633529907, ""height"": 4.9794426678848795}, {""x"": 32.518955349620896, ""y"": 61.94609410689813, ""width"": 58.88795282224094, ""height"": 5.710370031978072}]"
15,86,266,8.845829823083404,62.67702147099132,18.786857624262847,4.431247144814984,"[{""x"": 8.845829823083404, ""y"": 62.67702147099132, ""width"": 18.786857624262847, ""height"": 4.431247144814984}, {""x"": 70.09267059814658, ""y"": 66.925536774783, ""width"": 21.398483572030326, ""height"": 4.9794426678848795}]"
15,87,266,8.845829823083404,67.42804933759707,56.5290648694187,4.659661946094107,"[{""x"": 8.845829823083404, ""y"": 67.42804933759707, ""width"": 56.5290648694187, ""height"": 4.659661946094107}, {""x"": 65.96461668070766, ""y"": 72.13339424394701, ""width"": 25.189553496208926, ""height"": 4.79671082686158}]"
15,88,266,8.761583824768323,71.9506624029237,53.243470935130574,4.842393787117405,"[{""x"": 8.761583824768323, ""y"": 71.9506624029237, ""width"": 53.243470935130574, ""height"": 4.842393787117405}, {""x"": 20.05054759898905, ""y"": 77.11283691183188, ""width"": 71.2721145745577, ""height"": 4.933759707629054}]"
15,89,266,8.593091828138164,77.24988579259936,6.823925863521482,4.431247144814984,"[{""x"": 8.593091828138164, ""y"": 77.24988579259936, ""width"": 6.823925863521482, ""height"": 4.431247144814984}, {""x"": 60.65711878685762, ""y"": 81.86386477843764, ""width"": 30.49705139005897, ""height"": 4.88807674737323}]"
15,90,266,13.647851727042964,82.00091365920512,42.291491154170174,4.705344906349931,"[{""x"": 13.647851727042964, ""y"": 82.00091365920512, ""width"": 42.291491154170174, ""height"": 4.705344906349931}]"
15,91,267,42.54422914911542,12.882594792142532,48.77843302443134,4.751027866605756,"[{""x"": 42.54422914911542, ""y"": 12.882594792142532, ""width"": 48.77843302443134, ""height"": 4.751027866605756}]"
