mushaf_key,surah_number,ayah_number,page_number,x,y,width,height,polygon
hafs,2,11,3,8.262350936967632,42.70994332818135,18.05792163543441,4.945904173106646,"[{""x"": 8.262350936967632, ""y"": 42.709943328181346, ""width"": 18.05792163543441, ""height"": 4.945904173106646}, {""x"": 26.575809199318567, ""y"": 47.707367336424525, ""width"": 65.58773424190801, ""height"": 5.564142194744977}]"
hafs,2,12,3,8.432708688245315,47.91344667697064,13.11754685,5.306543019062339,"[{""x"": 8.432708688245315, ""y"": 47.913446676970636, ""width"": 13.1175468483816, ""height"": 5.306543019062339}, {""x"": 34.41226575809199, ""y"": 53.2715095311695, ""width"": 58.09199318568995, ""height"": 5.461102524471921}]"
hafs,2,13,3,8.177172061,53.63214837712519,21.29471890971039,4.997424008243174,"[{""x"": 7.7512776831345835, ""y"": 58.73261205564142, ""width"": 84.49744463373084, ""height"": 5.873261205564142}, {""x"": 8.17717206132879, ""y"": 53.63214837712519, ""width"": 21.29471890971039, ""height"": 4.997424008243174}, {""x"": 25.55366269165247, ""y"": 64.2967542503864, ""width"": 66.6098807495741, ""height"": 5.615662029881505}]"
hafs,2,14,3,7.836456558773425,64.76043276661515,13.032367972742758,5.048943843379701,"[{""x"": 8.943781942078365, ""y"": 69.9124162802679, ""width"": 83.21976149914822, ""height"": 5.615662029881505}, {""x"": 7.836456558773425, ""y"": 64.76043276661515, ""width"": 13.032367972742758, ""height"": 5.048943843379701}, {""x"": 50.936967632027255, ""y"": 75.78567748583205, ""width"": 41.56729131175469, ""height"": 5.461102524471921}]"
hafs,2,15,3,8.177172061,75.73415765069552,38.33049403747871,5.512622359608449,"[{""x"": 8.17717206132879, ""y"": 75.73415765069552, ""width"": 38.33049403747871, ""height"": 5.512622359608449}, {""x"": 60.221465076660984, ""y"": 81.71045852653272, ""width"": 31.85689948892675, ""height"": 4.7913446676970635}]"
hafs,2,16,3,8.091993185689947,81.14374034003092,47.18909710391823,5.358062854198867,"[{""x"": 8.091993185689947, ""y"": 81.14374034003092, ""width"": 47.18909710391823, ""height"": 5.358062854198867}, {""x"": 12.52129471890971, ""y"": 86.60484286450283, ""width"": 79.21635434412265, ""height"": 5.461102524471921}]"
hafs,2,17,4,8.347529812606473,8.758371973209686,83.90119250425894,5.924781041,"[{""x"": 8.347529812606473, ""y"": 8.758371973209686, ""width"": 83.90119250425894, ""height"": 5.92478104070067}, {""x"": 21.63543441226576, ""y"": 14.374034003091191, ""width"": 70.61328790459966, ""height"": 6.079340546110252}]"
hafs,2,18,4,7.921635434412266,15.04379185986605,8.347529812606473,4.430705822,"[{""x"": 7.921635434412266, ""y"": 15.04379185986605, ""width"": 8.347529812606473, ""height"": 4.43070582174137}, {""x"": 55.36626916524702, ""y"": 19.989696032972695, ""width"": 37.13798977853492, ""height"": 5.512622359608449}]"
hafs,2,19,4,7.751277683134583,20.041215868109223,42.33390119250426,5.770221535291087,"[{""x"": 7.7512776831345835, ""y"": 25.450798557444614, ""width"": 84.32708688245314, ""height"": 5.461102524471921}, {""x"": 7.7512776831345835, ""y"": 20.041215868109223, ""width"": 42.33390119250426, ""height"": 5.770221535291087}, {""x"": 28.109028960817717, ""y"": 30.705821741370425, ""width"": 64.05451448040887, ""height"": 5.92478104070067}]"
hafs,2,20,4,8.091993185689947,31.272539927872227,16.013628620102217,5.1004636785162285,"[{""x"": 8.006814310051109, ""y"": 42.09170530654302, ""width"": 84.07155025553664, ""height"": 5.667181865018032}, {""x"": 8.17717206132879, ""y"": 36.26996393611541, ""width"": 84.15672913117547, ""height"": 5.976300875837198}, {""x"": 8.091993185689947, ""y"": 31.272539927872227, ""width"": 16.013628620102217, ""height"": 5.1004636785162285}, {""x"": 65.92844974446336, ""y"": 48.11952601751675, ""width"": 26.14991482112436, ""height"": 5.048943843379701}]"
hafs,2,21,4,7.921635434412266,47.55280783101495,52.81090289608177,5.512622359608449,"[{""x"": 7.921635434412266, ""y"": 47.552807831014945, ""width"": 52.81090289608177, ""height"": 5.512622359608449}, {""x"": 35.34923339011925, ""y"": 53.219989696032975, ""width"": 56.81431005110733, ""height"": 5.667181865018032}]"
hafs,2,22,4,7.751277683134583,53.32302936630603,23.253833049403745,5.461102524471921,"[{""x"": 8.432708688245315, ""y"": 58.62957238536837, ""width"": 83.56047700170357, ""height"": 5.615662029881505}, {""x"": 8.347529812606473, ""y"": 64.14219474497682, ""width"": 83.56047700170357, ""height"": 5.821741370427615}, {""x"": 7.7512776831345835, ""y"": 53.32302936630603, ""width"": 23.253833049403745, ""height"": 5.461102524471921}, {""x"": 79.64224872231686, ""y"": 70.37609479649664, ""width"": 12.52129471890971, ""height"": 4.7913446676970635}]"
hafs,2,23,4,8.347529812606473,69.86089644513137,66.60988075,5.7187017,"[{""x"": 8.68824531516184, ""y"": 75.52807831014941, ""width"": 83.21976149914822, ""height"": 5.4095826893353935}, {""x"": 8.347529812606473, ""y"": 69.86089644513137, ""width"": 66.6098807495741, ""height"": 5.7187017001545595}, {""x"": 69.6763202725724, ""y"": 81.34981968057701, ""width"": 22.061328790459967, ""height"": 5.048943843379701}]"
hafs,2,24,4,7.410562180579216,80.83462132921174,57.58091993,5.7187017,"[{""x"": 7.410562180579216, ""y"": 80.83462132921174, ""width"": 57.5809199318569, ""height"": 5.7187017001545595}, {""x"": 12.095400340715502, ""y"": 86.29572385368367, ""width"": 80.06814310051107, ""height"": 5.873261205564142}]"
hafs,2,25,5,8.559322033898304,8.884297520661157,82.37288135593221,5.681818181818182,"[{""x"": 8.559322033898304, ""y"": 8.884297520661157, ""width"": 82.37288135593221, ""height"": 5.681818181818182}, {""x"": 8.389830508474576, ""y"": 19.576446280991735, ""width"": 82.62711864406779, ""height"": 5.836776859504132}, {""x"": 8.64406779661017, ""y"": 14.204545454545455, ""width"": 82.54237288135593, ""height"": 5.681818181818182}, {""x"": 22.203389830508474, ""y"": 25.206611570247933, ""width"": 68.47457627118644, ""height"": 5.991735537190083}]"
