number,surah_id,no_ayah,page_id,x,y
3278,28,26,388,396,460
3279,28,27,388,310,575
3280,28,28,388,60,615
3281,28,29,389,396,184
3282,28,30,389,319,261
3283,28,31,389,264,339
3284,28,32,389,244,457
3285,28,33,389,277,498
3286,28,34,389,61,536
3287,28,35,389,63,613
3288,28,36,390,65,104
3289,28,37,390,62,184
3290,28,38,390,61,302
3291,28,39,390,237,380
3292,28,40,390,62,419
3293,28,41,390,295,497
3294,28,42,390,142,537
3295,28,43,390,62,616
3296,28,44,391,304,104
3297,28,45,391,195,183
3298,28,46,391,61,261
3299,28,47,391,289,380
3300,28,48,391,397,497
3301,28,49,391,253,537
3302,28,50,391,63,616
3303,28,51,392,99,65
3304,28,52,392,122,106
3305,28,53,392,340,185
3306,28,54,392,139,224
3307,28,55,392,226,302
3308,28,56,392,60,342
3309,28,57,392,171,459
3310,28,58,392,153,539
3311,28,59,392,62,618
3312,28,60,393,209,106
3313,28,61,393,292,184
3314,28,62,393,273,223
3315,28,63,393,243,301
3316,28,64,393,395,381
3317,28,65,393,62,381
3318,28,66,393,89,420
3319,28,67,393,399,500
3320,28,68,393,215,540
3321,28,69,393,222,580
3322,28,70,393,60,618
3323,28,71,394,394,142
3324,28,72,394,260,220
3325,28,73,394,315,298
3326,28,74,394,278,339
3327,28,75,394,257,416
3328,28,76,394,286,535
3329,28,77,394,62,615
3330,28,78,395,167,143
3331,28,79,395,135,222
3332,28,80,395,160,300
3333,28,81,395,179,379
3334,28,82,395,231,498
3335,28,83,395,396,577
3336,28,84,395,61,617
3337,28,85,396,113,102
3338,28,86,396,213,183
3339,28,87,396,305,261
3340,28,88,396,62,300
3341,29,1,396,363,416
3342,29,2,396,329,456
3343,29,3,396,212,498
3344,29,4,396,153,536
3345,29,5,396,90,575
3346,29,6,396,61,615
3347,29,7,397,162,104
3348,29,8,397,61,183
3349,29,9,397,399,263
3350,29,10,397,397,379
3351,29,11,397,396,419
3352,29,12,397,247,499
3353,29,13,397,397,577
3354,29,14,397,59,616
3355,29,15,398,394,104
3356,29,16,398,185,143
3357,29,17,398,140,261
3358,29,18,398,330,340
3359,29,19,398,180,379
3360,29,20,398,207,457
3361,29,21,398,214,497
3362,29,22,398,296,576
3363,29,23,398,60,616
3364,29,24,399,400,141
3365,29,25,399,226,261
3366,29,26,399,62,299
3367,29,27,399,199,417
3368,29,28,399,293,497
3369,29,29,399,326,613
3370,29,30,399,65,614
3371,29,31,400,62,102
3372,29,32,400,95,180
3373,29,33,400,203,297
3374,29,34,400,395,376
3375,29,35,400,397,415
3376,29,36,400,396,495
3377,29,37,400,322,534
3378,29,38,400,63,613
3379,29,39,401,61,105
3380,29,40,401,152,262
3381,29,41,401,249,380
3382,29,42,401,111,420
3383,29,43,401,398,498
3384,29,44,401,267,538
3385,29,45,401,60,617
3386,29,46,402,397,183
3387,29,47,402,200,260
3388,29,48,402,312,338
3389,29,49,402,96,378
3390,29,50,402,256,457
3391,29,51,402,290,536
3392,29,52,402,60,615
3393,29,53,403,203,103
3394,29,54,403,205,142
3395,29,55,403,397,222
3396,29,56,403,397,258
3397,29,57,403,105,260
3398,29,58,403,104,338
3399,29,59,403,231,377
3400,29,60,403,98,420
3401,29,61,403,249,496
3402,29,62,403,150,536
3403,29,63,403,59,616
3404,29,64,404,247,103
3405,29,65,404,62,141
3406,29,66,404,60,181
3407,29,67,404,60,260
3408,29,68,404,172,338
3409,29,69,404,63,377
3410,30,1,404,365,498
3411,30,2,404,249,499
3412,30,3,404,219,540
3413,30,4,404,62,578
3414,30,5,404,63,619
3415,30,6,405,396,105
3416,30,7,405,346,144
3417,30,8,405,157,225
3418,30,9,405,120,382
3419,30,10,405,302,460
3420,30,11,405,398,500
3421,30,12,405,154,499
3422,30,13,405,396,578
3423,30,14,405,125,578
3424,30,15,405,61,617
3425,30,16,406,213,103
3426,30,17,406,284,143
3427,30,18,406,239,182
3428,30,19,406,395,262
3429,30,20,406,316,301
3430,30,21,406,138,379
3431,30,22,406,194,457
3432,30,23,406,235,538
3433,30,24,406,63,615
3434,30,25,407,191,101
3435,30,26,407,225,142
3436,30,27,407,187,221
3437,30,28,407,324,378
3438,30,29,407,89,417
3439,30,30,407,262,534
3440,30,31,407,163,575
3441,30,32,407,61,616
3442,30,33,408,145,103
3443,30,34,408,173,145
3444,30,35,408,128,185
3445,30,36,408,303,263
3446,30,37,408,163,302
3447,30,38,408,171,382
3448,30,39,408,60,459
3449,30,40,408,317,577
3450,30,41,408,60,616
3451,30,42,409,250,102
3452,30,43,409,83,143
3453,30,44,409,61,182
3454,30,45,409,338,261
3455,30,46,409,338,340
3456,30,47,409,334,418
3457,30,48,409,397,536
3458,30,49,409,398,575
3459,30,50,409,62,615
3460,30,51,410,398,105
3461,30,52,410,343,146
3462,30,53,410,187,185
3463,30,54,410,399,301
3464,30,55,410,179,341
3465,30,56,410,114,420
3466,30,57,410,395,498
3467,30,58,410,324,577
3468,30,59,410,399,617
3469,30,60,410,58,617
3470,31,1,411,366,142
3471,31,2,411,149,143
3472,31,3,411,319,182
3473,31,4,411,281,220
3474,31,5,411,281,262
3475,31,6,411,311,339
3476,31,7,411,60,378
3477,31,8,411,59,417
3478,31,9,411,93,457
3479,31,10,411,230,574
3480,31,11,411,61,614
3481,31,12,412,109,104
3482,31,13,412,319,184
3483,31,14,412,318,262
3484,31,15,412,261,379
3485,31,16,412,219,457
3486,31,17,412,299,537
3487,31,18,412,175,576
3488,31,19,412,60,616
3489,31,20,413,187,141
3490,31,21,413,142,221
3491,31,22,413,247,299
3492,31,23,413,397,376
3493,31,24,413,63,377
3494,31,25,413,171,455
3495,31,26,413,181,495
3496,31,27,413,122,574
3497,31,28,413,62,615
3498,31,29,414,281,141
3499,31,30,414,115,181
3500,31,31,414,174,260
3501,31,32,414,396,379
3502,31,33,414,339,495
3503,31,34,414,57,575
3504,32,1,415,367,101
3505,32,2,415,396,140
3506,32,3,415,87,180
3507,32,4,415,307,297
3508,32,5,415,94,338
3509,32,6,415,151,377
3510,32,7,415,121,416
3511,32,8,415,196,455
3512,32,9,415,292,533
3513,32,10,415,139,573
3514,32,11,415,64,613
3515,32,12,416,395,139
3516,32,13,416,397,219
3517,32,14,416,123,258
3518,32,15,416,177,337
3519,32,16,416,326,414
3520,32,17,416,246,453
3521,32,18,416,330,493
3522,32,19,416,164,534
3523,32,20,416,65,612
3524,32,21,417,297,99
3525,32,22,417,136,140
3526,32,23,417,269,218
3527,32,24,417,136,257
3528,32,25,417,393,333
3529,32,26,417,397,412
3530,32,27,417,395,492
3531,32,28,417,61,493
3532,32,29,417,342,570
3533,32,30,417,61,571
3534,33,1,418,198,143
3535,33,2,418,103,182
3536,33,3,418,202,221
3537,33,4,418,62,340
3538,33,5,418,302,495
3539,33,6,418,59,614
3540,33,7,419,63,106
3541,33,8,419,398,184
3542,33,9,419,275,262
3543,33,10,419,253,341
3544,33,11,419,306,380
3545,33,12,419,154,420
3546,33,13,419,345,537
3547,33,14,419,201,577
3548,33,15,419,60,616
3549,33,16,420,267,100
3550,33,17,420,284,179
3551,33,18,420,109,218
3552,33,19,420,135,376
3553,33,20,420,288,493
3554,33,21,420,60,533
3555,33,22,420,62,610
3556,33,23,421,113,104
3557,33,24,421,152,184
3558,33,25,421,215,262
3559,33,26,421,184,341
3560,33,27,421,322,419
3561,33,28,421,305,498
3562,33,29,421,62,537
3563,33,30,421,62,616
3564,33,31,422,141,105
3565,33,32,422,101,185
3566,33,33,422,341,341
3567,33,34,422,61,379
3568,33,35,422,62,615
3569,33,36,423,355,145
3570,33,37,423,395,341
3571,33,38,423,105,377
3572,33,39,423,316,458
3573,33,40,423,60,495
3574,33,41,423,122,536
3575,33,42,423,305,575
3576,33,43,423,61,614
3577,33,44,424,98,63
3578,33,45,424,118,102
3579,33,46,424,215,141
3580,33,47,424,247,182
3581,33,48,424,61,220
3582,33,49,424,146,337
3583,33,50,424,59,613
3584,33,51,425,131,183
3585,33,52,425,317,303
3586,33,53,425,62,577
3587,33,54,425,62,616
3588,33,55,426,397,182
3589,33,56,426,160,222
3590,33,57,426,349,301
3591,33,58,426,62,340
3592,33,59,426,188,458
3593,33,60,426,120,536
3594,33,61,426,168,576
3595,33,62,426,65,614
3596,33,63,427,239,105
3597,33,64,427,319,144
3598,33,65,427,398,184
3599,33,66,427,290,223
3600,33,67,427,274,263
3601,33,68,427,290,302
3602,33,69,427,63,341
3603,33,70,427,102,381
3604,33,71,427,272,459
3605,33,72,427,196,537
3606,33,73,427,63,617
3607,34,1,428,216,183
3608,34,2,428,291,261
3609,34,3,428,169,380
3610,34,4,428,339,459
3611,34,5,428,230,499
3612,34,6,428,304,577
3613,34,7,428,60,617
3614,34,8,429,220,108
3615,34,9,429,268,225
3616,34,10,429,123,265
3617,34,11,429,354,343
3618,34,12,429,59,422
3619,34,13,429,340,540
3620,34,14,429,61,619
3621,34,15,430,398,145
3622,34,16,430,397,224
3623,34,17,430,60,223
3624,34,18,430,61,303
3625,34,19,430,346,421
3626,34,20,430,270,462
3627,34,21,430,207,539
3628,34,22,430,61,617
3629,34,23,431,397,145
3630,34,24,431,81,185
3631,34,25,431,86,224
3632,34,26,431,397,301
3633,34,27,431,281,341
3634,34,28,431,60,381
3635,34,29,431,62,419
3636,34,30,431,397,498
3637,34,31,431,60,615
3638,34,32,432,142,106
3639,34,33,432,188,262
3640,34,34,432,62,301
3641,34,35,432,64,340
3642,34,36,432,286,418
3643,34,37,432,115,499
3644,34,38,432,60,537
3645,34,39,432,63,617
3646,34,40,433,341,101
3647,34,41,433,164,140
3648,34,42,433,233,221
3649,34,43,433,210,337
3650,34,44,433,127,381
3651,34,45,433,255,455
3652,34,46,433,80,535
3653,34,47,433,294,614
3654,34,48,433,59,616
3655,34,49,434,140,61
3656,34,50,434,311,137
3657,34,51,434,309,178
3658,34,52,434,313,218
3659,34,53,434,241,258
3660,34,54,434,62,294
3661,35,1,434,308,497
3662,35,2,434,61,536
3663,35,3,434,61,613
3664,35,4,435,395,102
3665,35,5,435,250,142
3666,35,6,435,92,183
3667,35,7,435,292,260
3668,35,8,435,170,340
3669,35,9,435,261,416
3670,35,10,435,398,536
3671,35,11,435,61,614
3672,35,12,436,242,180
3673,35,13,436,83,299
3674,35,14,436,396,416
3675,35,15,436,343,457
3676,35,16,436,62,457
3677,35,17,436,244,496
3678,35,18,436,63,613
3679,35,19,437,216,65
3680,35,20,437,395,103
3681,35,21,437,228,103
3682,35,22,437,346,181
3683,35,23,437,229,183
3684,35,24,437,150,223
3685,35,25,437,201,300
3686,35,26,437,265,339
3687,35,27,437,64,417
3688,35,28,437,59,496
3689,35,29,437,119,575
3690,35,30,437,63,613
3691,35,31,438,177,104
3692,35,32,438,268,219
3693,35,33,438,62,258
3694,35,34,438,342,339
3695,35,35,438,191,379
3696,35,36,438,181,457
3697,35,37,438,163,574
3698,35,38,438,60,613
3699,35,39,439,287,146
3700,35,40,439,239,263
3701,35,41,439,271,342
3702,35,42,439,277,420
3703,35,43,439,397,537
3704,35,44,439,60,616
3705,35,45,440,63,140
3706,36,1,440,367,265
3707,36,2,440,231,263
3708,36,3,440,89,265
3709,36,4,440,292,303
3710,36,5,440,136,302
3711,36,6,440,222,342
3712,36,7,440,285,381
3713,36,8,440,242,421
3714,36,9,440,109,460
3715,36,10,440,129,498
3716,36,11,440,301,578
3717,36,12,440,59,619
3718,36,13,441,397,101
3719,36,14,441,252,141
3720,36,15,441,95,181
3721,36,16,441,194,220
3722,36,17,441,349,260
3723,36,18,441,226,298
3724,36,19,441,199,339
3725,36,20,441,113,378
3726,36,21,441,148,416
3727,36,22,441,213,456
3728,36,23,441,309,535
3729,36,24,441,141,535
3730,36,25,441,282,573
3731,36,26,441,340,614
3732,36,27,441,60,613
3733,36,28,442,329,104
3734,36,29,442,396,143
3735,36,30,442,313,181
3736,36,31,442,261,221
3737,36,32,442,397,261
3738,36,33,442,266,299
3739,36,34,442,182,339
3740,36,35,442,155,378
3741,36,36,442,278,456
3742,36,37,442,256,496
3743,36,38,442,221,535
3744,36,39,442,250,576
3745,36,40,442,60,614
3746,36,41,443,107,68
3747,36,42,443,254,106
3748,36,43,443,304,146
3749,36,44,443,90,147
3750,36,45,443,397,224
3751,36,46,443,335,265
3752,36,47,443,258,343
3753,36,48,443,337,382
3754,36,49,443,330,419
3755,36,50,443,343,461
3756,36,51,443,336,499
3757,36,52,443,201,540
3758,36,53,443,149,579
3759,36,54,443,62,617
3760,36,55,444,141,65
3761,36,56,444,190,103
3762,36,57,444,292,142
3763,36,58,444,117,143
3764,36,59,444,259,183
3765,36,60,444,87,222
3766,36,61,444,189,260
3767,36,62,444,179,300
3768,36,63,444,288,340
3769,36,64,444,59,339
3770,36,65,444,260,417
3771,36,66,444,183,459
3772,36,67,444,396,537
3773,36,68,444,60,537
3774,36,69,444,394,615
3775,36,70,444,62,617
3776,36,71,445,342,104
3777,36,72,445,398,143
3778,36,73,445,108,141
3779,36,74,445,139,181
3780,36,75,445,173,221
3781,36,76,445,188,261
3782,36,77,445,135,300
3783,36,78,445,62,338
3784,36,79,445,398,416
3785,36,80,445,315,456
3786,36,81,445,62,496
3787,36,82,445,63,532
3788,36,83,445,61,574
3789,37,1,446,305,100
3790,37,2,446,189,99
3791,37,3,446,82,100
3792,37,4,446,316,139
3793,37,5,446,341,178
3794,37,6,446,112,179
3795,37,7,446,275,218
3796,37,8,446,318,258
3797,37,9,446,140,258
3798,37,10,446,217,296
3799,37,11,446,181,337
3800,37,12,446,398,376
3801,37,13,446,250,376
3802,37,14,446,60,376
3803,37,15,446,215,415
3804,37,16,446,312,453
3805,37,17,446,187,455
3806,37,18,446,396,493
3807,37,19,446,138,494
3808,37,20,446,301,533
3809,37,21,446,63,533
3810,37,22,446,104,572
3811,37,23,446,214,611
3812,37,24,446,60,613
3813,37,25,447,290,64
3814,37,26,447,137,65
3815,37,27,447,279,104
3816,37,28,447,61,104
3817,37,29,447,240,144
3818,37,30,447,278,183
3819,37,31,447,64,182
3820,37,32,447,256,221
3821,37,33,447,397,261
3822,37,34,447,214,261
3823,37,35,447,242,301
3824,37,36,447,317,340
3825,37,37,447,96,340
3826,37,38,447,240,380
3827,37,39,447,396,419
3828,37,40,447,223,418
3829,37,41,447,62,418
3830,37,42,447,294,459
3831,37,43,447,181,457
3832,37,44,447,396,497
3833,37,45,447,196,497
3834,37,46,447,398,536
3835,37,47,447,179,538
3836,37,48,447,320,576
3837,37,49,447,184,576
3838,37,50,447,288,616
3839,37,51,447,60,615
3840,37,52,448,235,65
3841,37,53,448,339,103
3842,37,54,448,192,105
3843,37,55,448,345,144
3844,37,56,448,174,143
3845,37,57,448,254,183
3846,37,58,448,122,183
3847,37,59,448,235,223
3848,37,60,448,62,222
3849,37,61,448,212,261
3850,37,62,448,352,302
3851,37,63,448,139,301
3852,37,64,448,251,341
3853,37,65,448,395,380
3854,37,66,448,123,380
3855,37,67,448,261,419
3856,37,68,448,63,418
3857,37,69,448,228,459
3858,37,70,448,60,457
3859,37,71,448,181,497
3860,37,72,448,334,537
3861,37,73,448,61,535
3862,37,74,448,223,576
3863,37,75,448,314,616
3864,37,76,448,59,615
3865,37,77,449,253,64
3866,37,78,449,96,63
3867,37,79,449,279,102
3868,37,80,449,87,104
3869,37,81,449,273,142
3870,37,82,449,116,143
3871,37,83,449,285,182
3872,37,84,449,105,182
3873,37,85,449,225,221
3874,37,86,449,397,260
3875,37,87,449,240,260
3876,37,88,449,61,260
3877,37,89,449,298,300
3878,37,90,449,164,300
3879,37,91,449,303,339
3880,37,92,449,180,339
3881,37,93,449,344,378
3882,37,94,449,216,377
3883,37,95,449,396,417
3884,37,96,449,223,416
3885,37,97,449,327,457
3886,37,98,449,61,457
3887,37,99,449,202,496
3888,37,100,449,396,535
3889,37,101,449,252,535
3890,37,102,449,62,614
3891,37,103,450,218,65
3892,37,104,450,60,65
3893,37,105,450,81,104
3894,37,106,450,250,144
3895,37,107,450,96,144
3896,37,108,450,289,184
3897,37,109,450,147,183
3898,37,110,450,314,223
3899,37,111,450,116,221
3900,37,112,450,217,261
3901,37,113,450,121,300
3902,37,114,450,274,340
3903,37,115,450,341,380
3904,37,116,450,126,380
3905,37,117,450,252,418
3906,37,118,450,394,458
3907,37,119,450,175,457
3908,37,120,450,322,497
3909,37,121,450,100,497
3910,37,122,450,242,536
3911,37,123,450,62,536
3912,37,124,450,244,577
3913,37,125,450,337,615
3914,37,126,450,62,615
3915,37,127,451,231,66
3916,37,128,451,61,66
3917,37,129,451,238,104
3918,37,130,451,86,105
3919,37,131,451,230,144
3920,37,132,451,396,183
3921,37,133,451,225,183
3922,37,134,451,397,223
3923,37,135,451,248,222
3924,37,136,451,98,222
3925,37,137,451,233,262
3926,37,138,451,87,262
3927,37,139,451,263,302
3928,37,140,451,61,301
3929,37,141,451,204,340
3930,37,142,451,397,379
3931,37,143,451,193,380
3932,37,144,451,346,418
3933,37,145,451,120,419
3934,37,146,451,237,459
3935,37,147,451,344,498
3936,37,148,451,139,497
3937,37,149,451,217,536
3938,37,150,451,286,575
3939,37,151,451,85,576
3940,37,152,451,251,616
3941,37,153,451,59,615
3942,37,154,452,275,62
3943,37,155,452,184,63
3944,37,156,452,59,65
3945,37,157,452,218,104
3946,37,158,452,172,144
3947,37,159,452,347,182
3948,37,160,452,195,183
3949,37,161,452,59,182
3950,37,162,452,276,222
3951,37,163,452,121,221
3952,37,164,452,305,262
3953,37,165,452,174,261
3954,37,166,452,397,301
3955,37,167,452,281,300
3956,37,168,452,97,301
3957,37,169,452,269,340
3958,37,170,452,90,340
3959,37,171,452,209,380
3960,37,172,452,59,378
3961,37,173,452,256,419
3962,37,174,452,115,419
3963,37,175,452,300,457
3964,37,176,452,161,458
3965,37,177,452,262,497
3966,37,178,452,109,497
3967,37,179,452,297,535
3968,37,180,452,397,576
3969,37,181,452,240,576
3970,37,182,452,61,576
3971,38,1,453,258,104
3972,38,2,453,58,103
3973,38,3,453,100,142
3974,38,4,453,58,182
3975,38,5,453,137,222
3976,38,6,453,60,260
3977,38,7,453,98,298
3978,38,8,453,398,380
3979,38,9,453,129,379
3980,38,10,453,89,418
3981,38,11,453,206,457
3982,38,12,453,234,496
3983,38,13,453,245,536
3984,38,14,453,315,576
3985,38,15,453,341,616
3986,38,16,453,60,614
3987,38,17,454,78,65
3988,38,18,454,108,104
3989,38,19,454,260,143
3990,38,20,454,296,183
3991,38,21,454,333,222
3992,38,22,454,243,301
3993,38,23,454,96,339
3994,38,24,454,397,497
3995,38,25,454,62,497
3996,38,26,454,62,615
3997,38,27,455,217,104
3998,38,28,455,396,182
3999,38,29,455,338,222
4000,38,30,455,397,261
4001,38,31,455,151,262
4002,38,32,455,139,300
4003,38,33,455,188,341
4004,38,34,455,184,379
4005,38,35,455,65,417
4006,38,36,455,121,458
4007,38,37,455,301,497
4008,38,38,455,89,497
4009,38,39,455,199,537
4010,38,40,455,363,577
4011,38,41,455,305,615
4012,38,42,455,59,615
4013,38,43,456,397,103
4014,38,44,456,296,143
4015,38,45,456,287,183
4016,38,46,456,57,180
4017,38,47,456,168,221
4018,38,48,456,183,260
4019,38,49,456,317,301
4020,38,50,456,108,301
4021,38,51,456,176,340
4022,38,52,456,315,379
4023,38,53,456,111,379
4024,38,54,456,258,418
4025,38,55,456,399,458
4026,38,56,456,186,457
4027,38,57,456,342,498
4028,38,58,456,135,497
4029,38,59,456,92,536
4030,38,60,456,62,577
4031,38,61,456,59,615
4032,38,62,457,122,65
4033,38,63,457,209,104
4034,38,64,457,360,144
4035,38,65,457,60,143
4036,38,66,457,117,185
4037,38,67,457,360,222
4038,38,68,457,237,222
4039,38,69,457,316,261
4040,38,70,457,94,262
4041,38,71,457,182,301
4042,38,72,457,202,340
4043,38,73,457,347,378
4044,38,74,457,85,380
4045,38,75,457,333,458
4046,38,76,457,396,497
4047,38,77,457,219,497
4048,38,78,457,398,538
4049,38,79,457,156,537
4050,38,80,457,320,577
4051,38,81,457,148,576
4052,38,82,457,261,616
4053,38,83,457,60,615
4054,38,84,458,272,61
4055,38,85,458,345,101
4056,38,86,458,395,140
4057,38,87,458,232,140
4058,38,88,458,61,142
4059,39,1,458,148,263
4060,39,2,458,84,302
4061,39,3,458,293,460
4062,39,4,458,397,539
4063,39,5,458,62,618
4064,39,6,459,174,183
4065,39,7,459,61,300
4066,39,8,459,398,458
4067,39,9,459,179,537
4068,39,10,459,60,615
4069,39,11,460,167,64
4070,39,12,460,308,104
4071,39,13,460,399,144
4072,39,14,460,216,144
4073,39,15,460,221,223
4074,39,16,460,60,262
4075,39,17,460,329,340
4076,39,18,460,63,379
4077,39,19,460,61,417
4078,39,20,460,97,497
4079,39,21,460,60,616
4080,39,22,461,61,101
4081,39,23,461,228,259
4082,39,24,461,396,337
4083,39,25,461,322,374
4084,39,26,461,201,415
4085,39,27,461,134,453
4086,39,28,461,221,496
4087,39,29,461,174,571
4088,39,30,461,345,612
4089,39,31,461,61,610
4090,39,32,462,104,104
4091,39,33,462,61,143
4092,39,34,462,60,183
4093,39,35,462,177,260
4094,39,36,462,292,339
4095,39,37,462,209,377
4096,39,38,462,122,535
4097,39,39,462,62,575
4098,39,40,462,62,616
4099,39,41,463,331,145
4100,39,42,463,298,264
4101,39,43,463,79,303
4102,39,44,463,294,382
4103,39,45,463,218,461
4104,39,46,463,222,539
4105,39,47,463,62,617
4106,39,48,464,318,103
4107,39,49,464,245,181
4108,39,50,464,184,222
4109,39,51,464,224,301
4110,39,52,464,397,377
4111,39,53,464,288,458
4112,39,54,464,151,495
4113,39,55,464,230,574
4114,39,56,464,61,614
4115,39,57,465,113,63
4116,39,58,465,396,140
4117,39,59,465,297,183
4118,39,60,465,396,260
4119,39,61,465,281,300
4120,39,62,465,303,339
4121,39,63,465,80,377
4122,39,64,465,105,417
4123,39,65,465,80,496
4124,39,66,465,176,536
4125,39,67,465,61,615
4126,39,68,466,397,143
4127,39,69,466,397,222
4128,39,70,466,61,221
4129,39,71,466,397,416
4130,39,72,466,298,458
4131,39,73,466,99,536
4132,39,74,466,60,615
4133,39,75,467,60,106
4134,40,1,467,366,221
4135,40,2,467,129,223
4136,40,3,467,338,301
4137,40,4,467,293,339
4138,40,5,467,323,457
4139,40,6,467,204,497
4140,40,7,467,63,615
4141,40,8,468,321,144
4142,40,9,468,82,185
4143,40,10,468,114,260
4144,40,11,468,258,340
4145,40,12,468,296,419
4146,40,13,468,131,457
4147,40,14,468,94,497
4148,40,15,468,200,575
4149,40,16,468,62,616
4150,40,17,469,266,102
4151,40,18,469,358,184
4152,40,19,469,90,181
4153,40,20,469,181,259
4154,40,21,469,130,377
4155,40,22,469,239,457
4156,40,23,469,267,495
4157,40,24,469,235,534
4158,40,25,469,63,614
4159,40,26,470,61,105
4160,40,27,470,297,184
4161,40,28,470,142,340
4162,40,29,470,277,459
4163,40,30,470,226,497
4164,40,31,470,64,537
4165,40,32,470,175,576
4166,40,33,470,59,615
4167,40,34,471,348,180
4168,40,35,471,144,258
4169,40,36,471,121,298
4170,40,37,471,184,416
4171,40,38,471,111,455
4172,40,39,471,324,534
4173,40,40,471,62,610
4174,40,41,472,396,103
4175,40,42,472,137,143
4176,40,43,472,396,261
4177,40,44,472,237,300
4178,40,45,472,160,339
4179,40,46,472,231,419
4180,40,47,472,86,497
4181,40,48,472,312,577
4182,40,49,472,64,614
4183,40,50,473,63,104
4184,40,51,473,255,184
4185,40,52,473,202,223
4186,40,53,473,119,261
4187,40,54,473,215,302
4188,40,55,473,309,379
4189,40,56,473,338,496
4190,40,57,473,61,537
4191,40,58,473,60,615
4192,40,59,474,314,103
4193,40,60,474,326,182
4194,40,61,474,184,261
4195,40,62,474,60,301
4196,40,63,474,60,341
4197,40,64,474,311,497
4198,40,65,474,122,537
4199,40,66,474,61,614
4200,40,67,475,328,183
4201,40,68,475,216,223
4202,40,69,475,207,261
4203,40,70,475,124,300
4204,40,71,475,151,340
4205,40,72,475,226,379
4206,40,73,475,309,419
4207,40,74,475,63,458
4208,40,75,475,337,536
4209,40,76,475,306,577
4210,40,77,475,60,616
4211,40,78,476,272,182
4212,40,79,476,183,221
4213,40,80,476,278,300
4214,40,81,476,324,338
4215,40,82,476,395,457
4216,40,83,476,109,497
4217,40,84,476,340,576
4218,40,85,476,60,615
4219,41,1,477,365,147
4220,41,2,477,194,146
4221,41,3,477,239,185
4222,41,4,477,301,225
4223,41,5,477,398,302
4224,41,6,477,96,343
4225,41,7,477,125,382
4226,41,8,477,123,421
4227,41,9,477,267,500
4228,41,10,477,314,581
4229,41,11,477,62,618
4230,41,12,478,348,141
4231,41,13,478,329,180
4232,41,14,478,211,259
4233,41,15,478,397,376
4234,41,16,478,325,456
4235,41,17,478,399,533
4236,41,18,478,183,535
4237,41,19,478,252,574
4238,41,20,478,63,614
4239,41,21,479,60,103
4240,41,22,479,397,223
4241,41,23,479,312,263
4242,41,24,479,268,303
4243,41,25,479,64,380
4244,41,26,479,312,459
4245,41,27,479,186,498
4246,41,28,479,395,578
4247,41,29,479,62,618
4248,41,30,480,265,142
4249,41,31,480,286,221
4250,41,32,480,136,222
4251,41,33,480,322,301
4252,41,34,480,321,380
4253,41,35,480,272,418
4254,41,36,480,133,457
4255,41,37,480,289,576
4256,41,38,480,60,614
4257,41,39,481,364,143
4258,41,40,481,258,222
4259,41,41,481,281,263
4260,41,42,481,226,301
4261,41,43,481,396,380
4262,41,44,481,226,498
4263,41,45,481,172,575
4264,41,46,481,62,613
4265,41,47,482,129,143
4266,41,48,482,62,182
4267,41,49,482,357,261
4268,41,50,482,205,378
4269,41,51,482,397,457
4270,41,52,482,172,497
4271,41,53,482,120,574
4272,41,54,482,59,612
4273,42,1,483,364,145
4274,42,2,483,304,145
4275,42,3,483,254,184
4276,42,4,483,278,223
4277,42,5,483,158,303
4278,42,6,483,396,382
4279,42,7,483,346,460
4280,42,8,483,77,498
4281,42,9,483,294,578
4282,42,10,483,69,618
4283,42,11,484,288,141
4284,42,12,484,115,182
4285,42,13,484,128,339
4286,42,14,484,104,455
4287,42,15,484,65,614
4288,42,16,485,399,141
4289,42,17,485,276,182
4290,42,18,485,62,261
4291,42,19,485,397,337
4292,42,20,485,319,417
4293,42,21,485,171,497
4294,42,22,485,60,613
4295,42,23,486,127,142
4296,42,24,486,60,222
4297,42,25,486,286,300
4298,42,26,486,353,379
4299,42,27,486,89,418
4300,42,28,486,395,498
4301,42,29,486,226,537
4302,42,30,486,182,575
4303,42,31,486,62,616
4304,42,32,487,185,64
4305,42,33,487,397,142
4306,42,34,487,145,143
4307,42,35,487,195,183
4308,42,36,487,347,262
4309,42,37,487,278,299
4310,42,38,487,158,338
4311,42,39,487,282,377
4312,42,40,487,131,417
4313,42,41,487,159,456
4314,42,42,487,295,536
4315,42,43,487,352,577
4316,42,44,487,63,615
4317,42,45,488,292,184
4318,42,46,488,122,222
4319,42,47,488,157,300
4320,42,48,488,118,419
4321,42,49,488,243,498
4322,42,50,488,141,536
4323,42,51,488,64,617
4324,42,52,489,197,146
4325,42,53,489,61,187
4326,43,1,489,369,303
4327,43,2,489,228,303
4328,43,3,489,253,342
4329,43,4,489,289,382
4330,43,5,489,215,421
4331,43,6,489,323,460
4332,43,7,489,398,498
4333,43,8,489,396,539
4334,43,9,489,247,579
4335,43,10,489,60,617
4336,43,11,490,283,103
4337,43,12,490,198,143
4338,43,13,490,130,222
4339,43,14,490,313,260
4340,43,15,490,295,299
4341,43,16,490,340,339
4342,43,17,490,162,378
4343,43,18,490,181,419
4344,43,19,490,267,496
4345,43,20,490,132,535
4346,43,21,490,149,576
4347,43,22,490,62,614
4348,43,23,491,59,102
4349,43,24,491,200,182
4350,43,25,491,237,221
4351,43,26,491,260,261
4352,43,27,491,396,299
