surah_number,surah_name,ayah_number,word,word_plain,meaning
22,الحج,7,يَبۡعَثُ مَن فِي ٱلۡقُبُورِ,يبعث من في ٱلقبور,أي: يَبْعَثُهم أحْيَاءً.
22,الحج,8,يُجَٰدِلُ,يجدل,يُخاصِمُ.
22,الحج,9,ثَانِيَ عِطۡفِهِۦ,ثاني عطفه,لاوِياً عُنُقَه في استكبارٍ عَنِ الْحَقِّ.
22,الحج,9,خِزۡيٞ,خزي,ذُلٌّ وهَوَانٌ.
22,الحج,11,عَلَىٰ حَرۡفٖ,على حرف,على ضَعْفٍ وشَكٍّ.
22,الحج,11,فِتۡنَةٌ,فتنة,ابْتِلاءٌ وشِدَّةٌ.
22,الحج,11,ٱنقَلَبَ عَلَىٰ وَجۡهِهِۦ,ٱنقلب على وجهه,رَجَعَ عمَّا كان عليه مِنَ الاسْتِقامَةِ.
22,الحج,11,ٱلۡخُسۡرَانُ ٱلۡمُبِينُ,ٱلخسران ٱلمبين,الخَسارةُ العَظِيمَةُ والصَّفْقَةُ الخاسِرةُ.
22,الحج,13,ٱلۡمَوۡلَىٰ,ٱلمولى,النَّصِيرُ.
22,الحج,13,ٱلۡعَشِيرُ,ٱلعشير,الصَّاحِبُ المُعاشِرُ.
22,الحج,14,مِن تَحۡتِهَا,من تحتها,أي: مِنْ تَحْتِ قُصُورِها.
22,الحج,15,فَلۡيَمۡدُدۡ,فليمدد,فليَشْدُدْ.
22,الحج,15,بِسَبَبٍ,بسبب,بحَبْلٍ.
22,الحج,15,إِلَى ٱلسَّمَآءِ,إلى ٱلسماء,أي: سَماءِ بيتِه، وهو سَقْفُه.
22,الحج,15,ثُمَّ لۡيَقۡطَعۡ,ثم ليقطع,أي: ذلك الحبلَ لِيَخْنُقَ بِه نَفْسَه.
22,الحج,15,كَيۡدُهُۥ,كيده,مَكْرُه وحِيلَتُه.
22,الحج,15,مَا يَغِيظُ,ما يغيظ,ما يَجِدُ في نَفْسِه مِنَ الغَيظِ والغَضَبِ.
22,الحج,16,بَيِّنَٰتٖ,بينت,واضحاتٍ.
22,الحج,17,وَٱلَّذِينَ هَادُواْ,وٱلذين هادوا,اليهُودَ.
22,الحج,17,وَٱلصَّـٰبِـِٔينَ,وٱلصـبـين,هم قَوْمٌ كانُوا عَلى فِطْرتهم وحَنِيفِيَّتِهِمْ، ثم طَرَأ على أكْثَرِهم الشِّركُ وعبادةُ الكواكِب.
22,الحج,17,وَٱلۡمَجُوسَ,وٱلمجوس,هم عَبَدَةُ النَّارِ.
22,الحج,17,يَفۡصِلُ بَيۡنَهُمۡ,يفصل بينهم,يَقْضِي بَيْنَهم.
22,الحج,17,شَهِيدٌ,شهيد,رَقِيبٌ يُحصِي أعمالَ خَلْقِه كلَّها.
22,الحج,18,أَلَمۡ تَرَ,ألم تر,ألم تَعلَمْ.
22,الحج,18,يَسۡجُدُ لَهُۥ,يسجد له,يَنْقادُ له ويَخْضَعُ.
22,الحج,18,حَقَّ عَلَيۡهِ,حق عليه,وَجَبَ عليه.
22,الحج,19,خَصۡمَانِ,خصمان,فريقانِ: وهم المؤمِنُونَ والكُفَّارُ.
22,الحج,19,ٱخۡتَصَمُواْ,ٱختصموا,اخْتَلَفُوا.
22,الحج,19,فِي رَبِّهِمۡ,في ربهم,في دِينِ ربِّهم.
22,الحج,19,قُطِّعَتۡ لَهُمۡ,قطعت لهم,جُعِلَتْ لَهم.
22,الحج,19,ٱلۡحَمِيمُ,ٱلحميم,الماءُ البالغُ نِهايةَ الحرارةِ.
22,الحج,20,يُصۡهَرُ بِهِۦ,يصهر به,يُذابُ به.
22,الحج,21,مَقَٰمِعُ,مقمع,مَطارِقُ.
22,الحج,22,مِنۡ غَمٍّ,من غم,مِنْ أَجْلِ ما نالَهُم مِنَ الغَمِّ والكَرْبِ.
22,الحج,23,يُحَلَّوۡنَ فِيهَا,يحلون فيها,يُلْبَسُونَ في الجنَّةِ الحُليَّ.
22,الحج,23,أَسَاوِرَ,أساور,مفردُه سِوَارٌ: وهو ما يُلبَسُ في اليد للتزيُّنِ، ويُحِيطُ بالمِعْصَمِ.
22,الحج,24,وَهُدُوٓاْ,وهدوا,هَداهُمُ اللهُ ووَفَّقَهم.
22,الحج,24,إِلَى ٱلطَّيِّبِ مِنَ ٱلۡقَوۡلِ,إلى ٱلطيب من ٱلقول,إلى كَلِمةِ التَّوحِيدِ أنْ لا إلَهَ إلا اللهُ.
22,الحج,24,إِلَىٰ صِرَٰطِ ٱلۡحَمِيدِ,إلى صرط ٱلحميد,الصِّرَاطِ المحمُودِ وهو الإسْلام.
22,الحج,25,سَوَآءً,سواء,مُسْتَوِياً.
22,الحج,25,ٱلۡعَٰكِفُ فِيهِ,ٱلعكف فيه,المقيمُ فيه المُلازمُ له.
22,الحج,25,وَٱلۡبَادِ,وٱلباد,القادمُ إليه مِنْ غَيْرِ أهْلِه.
22,الحج,25,بِإِلۡحَادِۭ,بإلحاد,بِعُدُولٍ عَنِ القَصْدِ.
22,الحج,26,بَوَّأۡنَا لِإِبۡرَٰهِيمَ,بوأنا لإبرهيم,أي: بَيَّنَّا له.
22,الحج,26,وَطَهِّرۡ بَيۡتِيَ,وطهر بيتي,أي: مِنَ الشِّركِ والكُفْرِ وسائِرِ النَّجاساتِ.
22,الحج,27,وَأَذِّن فِي ٱلنَّاسِ,وأذن في ٱلناس,أي: أعْلِمْهم بإعْلانٍ.
22,الحج,27,رِجَالٗا,رجالا,جَمْعُ رَاجِلٍ، وهو مَن جاء يَمْشِي على رِجْلَيه.
22,الحج,27,وَعَلَىٰ كُلِّ ضَامِرٖ,وعلى كل ضامر,أي: ورُكباناً على كلِّ بعيرٍ مَهزولٍ أَتْعَبَه طولُ السَّفَرِ.
22,الحج,27,فَجٍّ عَمِيقٖ,فج عميق,طَرِيقٍ بَعِيدٍ.
22,الحج,28,أَيَّامٖ مَّعۡلُومَٰتٍ,أيام معلومت,أيَّامٍ مُعَيَّنةٍ هي: عاشرُ ذِي الحِجَّةِ وثلاثةُ أيَّامٍ بَعْدَه.
22,الحج,28,عَلَىٰ مَا رَزَقَهُم مِّنۢ بَهِيمَةِ ٱلۡأَنۡعَٰمِ,على ما رزقهم من بهيمة ٱلأنعم,أي: على ذَبْحِ ما رَزَقَهُم مِن بهِيَمَةِ الأنعامِ، وهي: الإبِلُ، والَبَقرُ، والغَنَمُ.
22,الحج,28,ٱلۡبَآئِسَ ٱلۡفَقِيرَ,ٱلبائس ٱلفقير,هو الفقيرُ الذي اشْتَدَّ فَقْرُه.
22,الحج,29,ثُمَّ لۡيَقۡضُواْ تَفَثَهُمۡ,ثم ليقضوا تفثهم,ثم لِيُزِيلُوا وَسَخَهم بعد خُرُوجِهِم مِنْ إِحْرَامِهِم.
22,الحج,29,وَلۡيُوفُواْ نُذُورَهُمۡ,وليوفوا نذورهم,وَلْيُوَفُّوا بما أوجَبُوه على أنْفُسِهم مِنْ أَعْمالِ البِرِّ في الحجِّ وغيرِه.
22,الحج,29,بِٱلۡبَيۡتِ ٱلۡعَتِيقِ,بٱلبيت ٱلعتيق,وهو الكَعْبةُ، وقد أعْتَقَها اللهُ مِن تَسَلُّطِ الجبَّارينَ عَلَيها.
22,الحج,30,حُرُمَٰتِ ٱللَّهِ,حرمت ٱلله,جَمْعُ حُرْمَةٍ، وهي ما وَجَبَ القيامُ به، وحَرُمَ التَّفْرِيطُ فيه.
22,الحج,30,ٱلرِّجۡسَ مِنَ ٱلۡأَوۡثَٰنِ,ٱلرجس من ٱلأوثن,أي: مِنْ عِبادَةِ الأوثانِ، فإنها رِجْسٌ.
22,الحج,30,ٱلزُّورِ,ٱلزور,الكذِبِ والافْتِرَاءِ على اللهِ.
22,الحج,31,حُنَفَآءَ لِلَّهِ,حنفاء لله,مُسْتَقِيمِينَ على الحقِّ.
22,الحج,31,خَرَّ,خر,سَقَطَ.
22,الحج,31,فَتَخۡطَفُهُ,فتخطفه,فَتَسْلُبُه وتَذْهبُ بِه.
22,الحج,31,تَهۡوِي بِهِ,تهوي به,تَقْذِفُه وتَرْمِي بِه.
22,الحج,31,سَحِيقٖ,سحيق,بَعِيدٍ.
22,الحج,32,شَعَٰٓئِرَ ٱللَّهِ,شعئر ٱلله,هي معالمُ دِينِه، ومِنْها شَعِيرةُ الحَجِّ.
22,الحج,33,إِلَىٰٓ أَجَلٖ مُّسَمّٗى,إلى أجل مسمى,وهو وقتُ ذَبْحِها.
22,الحج,33,ثُمَّ مَحِلُّهَآ,ثم محلها,أي: حيثُ يَحِلُّ ذَبْحُها.
22,الحج,34,مَنسَكٗا,منسكا,ذَبْحاً يَذْبَحُونَه، أو عِيداً، أو حَجّاً يَحُجُّونَه.
22,الحج,34,عَلَىٰ مَا رَزَقَهُم,على ما رزقهم,على ذَبْحِ ما رَزَقَهُم.
22,الحج,34,ٱلۡمُخۡبِتِينَ,ٱلمخبتين,الخاشِعِينَ المخْلِصِينَ.
22,الحج,35,وَجِلَتۡ,وجلت,خافتْ.
22,الحج,36,وَٱلۡبُدۡنَ,وٱلبدن,وهي الإبِلُ، والبَقَرُ مما يُجْزِئُ ذَبْحُه عَنْ سَبْعةٍ.
22,الحج,36,صَوَآفَّ,صواف,أي: قائِماتٍ، بأن تُقامَ على قَوَائِمِها الأرْبَعِ، ثم تُعْقَلَ إحْدى يَدَيها.
22,الحج,36,وَجَبَتۡ جُنُوبُهَا,وجبت جنوبها,سقَطَتْ جُنوبُها على الأرضِ.
22,الحج,36,ٱلۡقَانِعَ,ٱلقانع,الفقيرَ المُتَعَفِّفَ عَنِ السُّؤالِ.
22,الحج,36,وَٱلۡمُعۡتَرَّ,وٱلمعتر,المُحتاجَ الَّذي يَسْأَلُ.
22,الحج,37,ٱلتَّقۡوَىٰ مِنكُمۡ,ٱلتقوى منكم,إخْلاصُكم لله وخَشْيَتُكُم مِنْه.
22,الحج,38,يُدَٰفِعُ,يدفع,يَدْفَعُ ويَرُدُّ.
22,الحج,38,خَوَّانٖ,خوان,كثيرِ الخِيانَةِ.
22,الحج,38,كَفُورٍ,كفور,جَحُودٍ لِنِعَمِ اللهِ.
22,الحج,39,أُذِنَ لِلَّذِينَ,أذن للذين,أي: شُرِعَ لهم القِتالُ.
22,الحج,40,صَوَٰمِعُ,صومع,مَعابدُ رُهْبَانِ النَّصارَى.
22,الحج,40,بِيَعٞ,بيع,كَنائِسُ النَّصَارَى.
22,الحج,40,صَلَوَٰتٞ,صلوت,كنائِسُ اليهُودِ.
22,الحج,44,وَأَصۡحَٰبُ مَدۡيَنَ,وأصحب مدين,قومُ شُعَيبٍ عليه الصَّلاة والسَّلامُ.
22,الحج,44,فَأَمۡلَيۡتُ,فأمليت,فأَمهَلْتُ.
22,الحج,44,ثُمَّ أَخَذۡتُهُمۡ,ثم أخذتهم,أي: بالعقاب فَأَهْلَكْتُهم.
22,الحج,44,نَكِيرِ,نكير,أي: إنْكارِي عَلَيهم.
22,الحج,45,فَكَأَيِّن,فكأين,فَكَثِيراً.
22,الحج,45,ظَالِمَةٞ,ظالمة,أي: أهلُها بالكُفْرِ والشِّركِ.
22,الحج,45,خَاوِيَةٌ عَلَىٰ عُرُوشِهَا,خاوية على عروشها,ساقِطةٌ على سُقُوفِها.
22,الحج,45,وَبِئۡرٖ مُّعَطَّلَةٖ,وبئر معطلة,وَبِئْرٍ مَهْجُورَةٍ بِمَوْتِ أَهْلِها.
22,الحج,45,وَقَصۡرٖ مَّشِيدٍ,وقصر مشيد,وَقَصْرٍ مُجَصَّصٍ مَرْفُوعِ البُنْيانِ، خَرِبَ بِمَوتِ أَهْلِه.
22,الحج,47,مِمَّا تَعُدُّونَ,مما تعدون,أي: مما تَحْسُبُونَ من سِنِي الدُّنيا.
22,الحج,48,أَمۡلَيۡتُ لَهَا,أمليت لها,أَمْهَلْتُها.
22,الحج,48,ظَالِمَةٞ,ظالمة,أي: أهلُها بالكفرِ والشِّركِ.
22,الحج,48,ثُمَّ أَخَذۡتُهَا,ثم أخذتها,أي: أَهْلَكْتُها.
22,الحج,48,ٱلۡمَصِيرُ,ٱلمصير,المَرْجِعُ.
22,الحج,50,وَرِزۡقٞ كَرِيمٞ,ورزق كريم,ورِزْقٌ حَسَنٌ لا يَنْقَطِعُ، وهو الجنَّةُ.
22,الحج,51,وَٱلَّذِينَ سَعَوۡاْ فِيٓ ءَايَٰتِنَا,وٱلذين سعوا في ءايتنا,والذين اجْتَهَدُوا في مُحارَبةِ القرآنِ وإبْطالِ آياتِه وحُجَجِه.
22,الحج,51,مُعَٰجِزِينَ,معجزين,ظانِّينَ أنَّهم يُعْجِزُونَنا ويَغْلِبُوننا.
22,الحج,51,أَصۡحَٰبُ ٱلۡجَحِيمِ,أصحب ٱلجحيم,أهلُ النارِ الموقَدَةِ.
22,الحج,52,تَمَنَّىٰٓ,تمنى,قَرَأَ ما نَزَلَ عَلَيهِ.
22,الحج,52,أَلۡقَى ٱلشَّيۡطَٰنُ فِيٓ أُمۡنِيَّتِهِۦ,ألقى ٱلشيطن في أمنيته,أي: ألْقَى في قِراءتِه الوَسَاوِسَ والشُّبُهَاتِ.
22,الحج,52,فَيَنسَخُ ٱللَّهُ,فينسخ ٱلله,أي: فَيُزِيلُه.
22,الحج,52,مَا يُلۡقِي ٱلشَّيۡطَٰنُ,ما يلقي ٱلشيطن,أي: ما يُلْقِيهِ مِنْ وَساوِسَ وشُبُهاتٍ.
22,الحج,52,ثُمَّ يُحۡكِمُ ٱللَّهُ ءَايَٰتِهِۦ,ثم يحكم ٱلله ءايته,ثُمَّ يُثَبِّتُ اللهُ آياتِه كما نَزَلَتْ ويَحْفظُها مِنَ التَّبْدِيل.
22,الحج,53,فِتۡنَةٗ,فتنة,ابْتِلاءً واخْتِباراً.
22,الحج,53,مَرَضٞ,مرض,شكٌّ ونِفاقٌ.
22,الحج,53,وَٱلۡقَاسِيَةِ قُلُوبُهُمۡ,وٱلقاسية قلوبهم,أي: غَلُظَتْ قُلُوبُهم عَن قَبُولِ الحَقِّ.
22,الحج,53,شِقَاقِۭ بَعِيدٖ,شقاق بعيد,خِلاَفٍ بَعِيدٍ عَنِ الصَّوابِ.
22,الحج,54,أَنَّهُ ٱلۡحَقُّ مِن رَّبِّكَ,أنه ٱلحق من ربك,أنَّ القرآنَ هو الحقُّ النازِلُ مِنْ عِنْدِ اللهِ عَلَيكَ.
22,الحج,54,فَتُخۡبِتَ لَهُۥ,فتخبت له,فَتَخْشَعَ لَهُ وتَخْضَعَ.
22,الحج,55,فِي مِرۡيَةٖ مِّنۡهُ,في مرية منه,في شَكٍّ مِنْ هَذَا القُرآنِ.
22,الحج,55,بَغۡتَةً,بغتة,فَجْأةً.
22,الحج,55,يَوۡمٍ عَقِيمٍ,يوم عقيم,هو يومُ القيامةِ الَّذي لا خيرَ فيه للكفارِ، ولا يومَ بَعْدَه.
22,الحج,56,ٱلۡمُلۡكُ,ٱلملك,السُّلْطانُ القاهِرُ.
22,الحج,56,يَوۡمَئِذٖ,يومئذ,أي: يومَ القيامةِ.
22,الحج,57,مُهِينٞ,مهين,مُخْزٍ ومُذِلٌّ.
22,الحج,58,رِزۡقًا حَسَنٗا,رزقا حسنا,وهو الجنَّةُ.
22,الحج,59,مُدۡخَلٗا,مدخلا,مكانَ دخولٍ، وهو الجنَّةُ.
22,الحج,60,ثُمَّ بُغِيَ عَلَيۡهِ,ثم بغي عليه,ثُمَّ اعْتُدِيَ عليه بالظُّلْمِ.
22,الحج,61,يُولِجُ,يولج,يُدخِلُ.
22,الحج,62,مَا يَدۡعُونَ مِن دُونِهِۦ,ما يدعون من دونه,ما يَعْبُدُه الْمُشْرِكُون مِن دُونِ اللهِ مِنَ الأصْنامِ وغَيرِها.
22,الحج,62,ٱلۡعَلِيُّ,ٱلعلي,أي: على خَلْقِه ذاتاً وقدْراً وقَهْراً.
22,الحج,63,مَآءٗ,ماء,مَطَراً.
22,الحج,64,ٱلۡحَمِيدُ,ٱلحميد,المحمودُ المُسْتَحِقُّ لِلْحمْدِ في كُلِّ حالٍ.
22,الحج,65,"سَخَّرَ﴾ ذَلَّلَ. 
﴿ٱلۡفُلۡكَ","سخر﴾ ذلل. 
﴿ٱلفلك",السُّفُنَ.
22,الحج,65,يُمۡسِكُ ٱلسَّمَآءَ,يمسك ٱلسماء,يَحْفظُ السَّماءَ.
22,الحج,66,لَكَفُورٞ,لكفور,لَجَحُودٌ.
22,الحج,67,مَنسَكًا,منسكا,شَرِيعةً خاصَّةً.
22,الحج,67,هُمۡ نَاسِكُوهُ,هم ناسكوه,هم عامِلُونَ به.
22,الحج,67,فَلَا يُنَٰزِعُنَّكَ فِي ٱلۡأَمۡرِ,فلا ينزعنك في ٱلأمر,فلا يَحِقُّ لَهُم أنْ يخاصِمُوكَ في شَرِيعَتِكَ.
22,الحج,67,هُدٗى مُّسۡتَقِيمٖ,هدى مستقيم,دِينٍ قَوِيمٍ لا اعْوِجاجَ فِيه.
22,الحج,70,فِي كِتَٰبٍ,في كتب,أي: في اللَّوحِ المحْفُوظِ.
22,الحج,71,سُلۡطَٰنٗا,سلطنا,حُجَّةً وبُرْهاناً.
22,الحج,71,لِلظَّٰلِمِينَ,للظلمين,للمُشْرِكِينَ.
22,الحج,72,ٱلۡمُنكَرَ,ٱلمنكر,الأمرَ الذي يُنْكَرُ مِنَ العُبُوسِ والغَضَبِ والكَراهَةِ.
22,الحج,72,يَسۡطُونَ,يسطون,يَبْطِشُونَ.
22,الحج,72,بِشَرّٖ مِّن ذَٰلِكُمُ,بشر من ذلكم,بِشَرٍّ مِنْ غَيظِكُم على مَن يَتْلُو عليكُم آياتِ اللهِ.
22,الحج,72,وَبِئۡسَ ٱلۡمَصِيرُ,وبئس ٱلمصير,ساءَ وقَبُحَ المكانُ الذي يَرجِعُونَ إليه.
22,الحج,73,فَٱسۡتَمِعُواْ لَهُۥٓ,فٱستمعوا له,أي: سَماعَ تَدَبُّرٍ.
22,الحج,73,تَدۡعُونَ,تدعون,تَعْبُدُونَ.
22,الحج,73,ذُبَابٗا,ذبابا,ذُبابةً واحِدةً مَعَ صِغَرِها.
22,الحج,73,وَإِن يَسۡلُبۡهُمُ,وإن يسلبهم,أي: وإن يَأْخُذِ الذُّبابُ شيئاً مِنْ هَذهِ المعْبُودَاتِ.
22,الحج,73,لَا يَسۡتَنقِذُوهُ مِنۡهُ,لا يستنقذوه منه,أي: لا يَقْدِرُوا -لِعَجْزِهِم- على اسْتِرْدادِ ما أُخِذَ مِنْهم.
22,الحج,73,ٱلطَّالِبُ,ٱلطالب,هو المَعبُودُ مِن دُونِ اللهِ.
22,الحج,73,ٱلۡمَطۡلُوبُ,ٱلمطلوب,هو الذُّبَابُ.
22,الحج,74,مَا قَدَرُواْ ٱللَّهَ حَقَّ قَدۡرِهِۦٓ,ما قدروا ٱلله حق قدره,ما عَظَّمَ المشْرِكُونَ اللهَ تَعالى حقَّ تَعْظِيمِهِ.
22,الحج,75,يَصۡطَفِي,يصطفي,يَخْتَارُ.
22,الحج,76,مَا بَيۡنَ أَيۡدِيهِمۡ,ما بين أيديهم,أي: أَعْمالَهم التي عَمِلُوها.
22,الحج,76,وَمَا خَلۡفَهُمۡ,وما خلفهم,أي: أَعْمالَهم التي سَيَعْمَلُونَها.
22,الحج,78,وَجَٰهِدُواْ فِي ٱللَّهِ,وجهدوا في ٱلله,أي: في سَبِيلِهِ لإعْلاءِ كَلِمَتِهِ.
22,الحج,78,هُوَ ٱجۡتَبَىٰكُمۡ,هو ٱجتبىكم,اصْطَفاكُم اللهُ لِحَمْلِ دِينِه.
22,الحج,78,مِنۡ حَرَجٖ,من حرج,مِن ضِيقٍ ومَشَقَّةٍ بتكْلِيفٍ يَشُقُّ عَلَيكُم.
22,الحج,78,مِن قَبۡلُ,من قبل,أي: في الكُتُبِ المُنَزَّلةِ السَّابِقَةِ.
22,الحج,78,فِي هَٰذَا,في هذا,أي: في هَذا القرآنِ.
22,الحج,78,شُهَدَآءَ عَلَى ٱلنَّاسِ,شهداء على ٱلناس,أي: على الأممِ السَّابِقَةِ أنَّ رُسُلَهم قد بَلَّغَتْهم رِسالاتِ ربِّهم.
22,الحج,78,وَٱعۡتَصِمُواْ بِٱللَّهِ,وٱعتصموا بٱلله,أي: اجْعَلُوه عِصْمةً لكم مما تَحْذَرُونَ، والتَجِئُوا إليه في جميعِ أُمُورِكُم.
22,الحج,78,هُوَ مَوۡلَىٰكُمۡ,هو مولىكم,هو ناصِرُكُم، ومُتَوَلِّي أمورِكُم.
23,المؤمنون,1,أَفۡلَحَ,أفلح,فازَ بِالنَّجَاةِ مِنَ النَّارِ.
23,المؤمنون,2,خَٰشِعُونَ,خشعون,خاضِعُونَ بِقُلوبِهِم وجَوَارِحِهِم.
23,المؤمنون,3,عَنِ ٱللَّغۡوِ مُعۡرِضُونَ,عن ٱللغو معرضون,أي: تارِكُونَ لِكُلِّ ما لا خَيرَ فِيه مِنَ العَبَثِ.
23,المؤمنون,5,حَٰفِظُونَ,حفظون,أي: ممَّا حَرَّم الله مِنَ الزِّنى وسائرِ الفواحِشِ.
23,المؤمنون,7,ٱبۡتَغَىٰ وَرَآءَ ذَٰلِكَ,ٱبتغى وراء ذلك,طَلَبَ التَّمَتُّعَ بِغَيرِ ما أَحَلَّه اللهُ.
23,المؤمنون,7,ٱلۡعَادُونَ,ٱلعادون,المُجاوِزُونَ حُدَودَ اللهِ.
23,المؤمنون,8,رَٰعُونَ,رعون,حافِظُونَ.
23,المؤمنون,11,ٱلۡفِرۡدَوۡسَ,ٱلفردوس,أعْلَى مَنازِلِ الجنَّةِ وَأَوسَطَها، وهو أَفْضَلُها.
23,المؤمنون,12,ٱلۡإِنسَٰنَ,ٱلإنسن,آدَمَ.
23,المؤمنون,12,مِن سُلَٰلَةٖ مِّن طِينٖ,من سللة من طين,أي: مِن طِينٍ مأخُوذٍ مِنْ جَمِيعِ الأرضِ.
23,المؤمنون,13,نُطۡفَةٗ,نطفة,هي مَنِيُّ الرَّجُلِ يَقْذِفُه في رَحِمِ امْرَأَتِه.
23,المؤمنون,13,قَرَارٖ مَّكِينٖ,قرار مكين,مُسْتَقَرٍّ تَثْبتُ فِيه النُّطْفَةُ، وهو رَحِمُ المرْأَةِ.
23,المؤمنون,14,عَلَقَةٗ,علقة,دَماً أحْمرَ غَلِيظاً.
23,المؤمنون,14,مُضۡغَةٗ,مضغة,قِطْعَةَ لَحْمٍ قَدْرَ ما يُمْضَغُ.
23,المؤمنون,14,فَكَسَوۡنَا ٱلۡعِظَٰمَ لَحۡمٗا,فكسونا ٱلعظم لحما,أي: أنْبَتْنا على كُلِّ عَظْمٍ لَحْماً مُناسِباً.
23,المؤمنون,14,خَلۡقًا ءَاخَرَ,خلقا ءاخر,مُبايناً لِلْأَوَّلِ، وذلِكَ بِنَفْخِ الرُّوحِ فيه بَعْدَ أنْ كانَ جماداً.
23,المؤمنون,16,تُبۡعَثُونَ,تبعثون,تُحْيَوْن مِن قُبُورِكُم؛ لِلْحِسابِ.
23,المؤمنون,17,سَبۡعَ طَرَآئِقَ,سبع طرائق,سَبْعَ سَمَواتٍ جُعِلَ بعضُها فَوْقَ بَعْضٍ.
23,المؤمنون,18,بِقَدَرٖ,بقدر,أي: بِمِقْدَارِ الحاجَةِ.
23,المؤمنون,18,فَأَسۡكَنَّٰهُ فِي ٱلۡأَرۡضِ,فأسكنه في ٱلأرض,أي: جَعَلْنَاه مُسْتَقِرّاً فِيها.
23,المؤمنون,18,عَلَىٰ ذَهَابِۭ بِهِۦ,على ذهاب به,أي: على إذْهابِ هذا الماءِ.
23,المؤمنون,19,جَنَّٰتٖ,جنت,بساتِينَ.
23,المؤمنون,20,وَشَجَرَةٗ,وشجرة,هي شَجَرَةُ الزَّيتُونِ.
23,المؤمنون,20,طُورِ,طور,هو جَبَلٌ بـ «سَيْنَاءَ».
23,المؤمنون,20,بِٱلدُّهۡنِ,بٱلدهن,أي: مُلْتَبِساً ثَمَرُها بالزَّيتِ.
23,المؤمنون,20,وَصِبۡغٖ,وصبغ,إدامٍ يُغْمَسُ فيه الخُبْزُ.
23,المؤمنون,21,لَعِبۡرَةٗ,لعبرة,لَعِظَةً وآيةً على القُدْرَةِ والرَّحْمَةِ.
23,المؤمنون,22,وَعَلَيۡهَا,وعليها,أي: وعلى الإبِلِ من الأنعامِ.
23,المؤمنون,22,ٱلۡفُلۡكِ,ٱلفلك,السُّفُنِ.
23,المؤمنون,24,ٱلۡمَلَؤُاْ,ٱلملؤا,أشرافُ القومِ وسادَتُهم.
23,المؤمنون,24,أَن يَتَفَضَّلَ,أن يتفضل,أن يتَرَأَّسَ ويَشْرُفَ عليكم.
23,المؤمنون,25,جِنَّةٞ,جنة,أي: جُنُونٌ، أو مَسٌّ من الجِنِّ.
23,المؤمنون,25,فَتَرَبَّصُواْ,فتربصوا,فانْتَظِرُوا.
23,المؤمنون,25,حِينٖ,حين,أي: وقتٍ مَّا.
23,المؤمنون,27,بِأَعۡيُنِنَا,بأعيننا,بِمَرْأىً مِنَّا.
23,المؤمنون,27,أَمۡرُنَا,أمرنا,أي: بِعَذابِهم بالطُّوفانِ.
23,المؤمنون,27,وَفَارَ,وفار,نَبَعَ الماءُ وخَرَجَ بِقُوَّةٍ.
23,المؤمنون,27,ٱلتَّنُّورُ,ٱلتنور,هو المكانُ الذي يُخْبزُ فِيه.
23,المؤمنون,27,فَٱسۡلُكۡ,فٱسلك,أَدْخِلْ.
23,المؤمنون,27,مِن كُلّٖ,من كل,أي: من كُلِّ الأَحْيَاءِ.
23,المؤمنون,27,زَوۡجَيۡنِ,زوجين,ذَكَراً وأنْثَى.
23,المؤمنون,27,سَبَقَ عَلَيۡهِ ٱلۡقَوۡلُ,سبق عليه ٱلقول,أي: سَبَق القضاءُ بِهلَاكِه؛ لِكُفْرِه كزَوْجَتِكَ وابْنِكَ.
23,المؤمنون,28,ٱسۡتَوَيۡتَ,ٱستويت,اعْتَدَلَتْ، أي: بَعْدَ رُكُوبِكَ في السَّفِينةِ.
23,المؤمنون,28,ٱلۡفُلۡكِ,ٱلفلك,السَّفِينةِ.
23,المؤمنون,29,مُنزَلٗا,منزلا,إنْزِالاً أومَكَانَ إِنْزالٍ.
23,المؤمنون,30,لَأٓيَٰتٖ,لأيت,عِبَراً وحُجَجاً يُسْتَدَلُّ بها على سُنَنِ اللهِ في أَمْثالِ هؤلاءِ مِنَ الكَفَرةِ والمُشْرِكِينَ.
23,المؤمنون,30,وَإِن كُنَّا,وإن كنا,وإننا كُنَّا.
23,المؤمنون,30,لَمُبۡتَلِينَ,لمبتلين,لمُخْتَبِرِينَ الناسَ بهذه الآياتِ.
23,المؤمنون,31,ثُمَّ أَنشَأۡنَا,ثم أنشأنا,أَحْدَثْنا وخَلَقْنا.
23,المؤمنون,31,قَرۡنًا ءَاخَرِينَ,قرنا ءاخرين,جِيلاً آخَرَ: هم قَومُ عادٍ أو قومُ ثمُودَ.
23,المؤمنون,32,رَسُولٗا مِّنۡهُمۡ,رسولا منهم,هو هودٌ أو صالحٌ عليهما الصَّلاةُ والسَّلامُ.
23,المؤمنون,33,ٱلۡمَلَأُ,ٱلملأ,أَشْرافُ القوْمِ وَسادَتُهم.
23,المؤمنون,33,بِلِقَآءِ ٱلۡأٓخِرَةِ,بلقاء ٱلأخرة,أي: بِلقاءِ اللهِ يومَ القِيامةِ.
23,المؤمنون,33,وَأَتۡرَفۡنَٰهُمۡ,وأترفنهم,جَعَلْناهُم في تَرَفٍ وسَعَةٍ حتَّى بَطِرُوا.
23,المؤمنون,34,لَخَٰسِرُونَ,لخسرون,أي: بِتَرْكِكُم آلِهَتَكم واتِّبَاعِكُم الرسولَ عليه السلام.
